customerid,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,cluster_id,country,first_purchase_date,last_purchase_date,PCA1,PCA2,business_segment,action_category,segment_description
15318,4,1,312.62,5,1,2,512,Recent Customers,0,United Kingdom,2011-12-06 11:30:00,2011-12-06 11:30:00,-0.1403034292822049,-1.9637986542161965,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
14555,57,2,312.54,3,1,2,312,Need Attention,1,United Kingdom,2011-02-10 17:19:00,2011-10-13 16:24:00,-0.70981390533755,-0.2550130580133525,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
12834,283,1,312.38,1,1,2,112,Lost,1,United Kingdom,2011-03-02 09:49:00,2011-03-02 09:49:00,-1.6837612279076672,0.5967295835485653,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
13642,216,1,312.28,1,1,2,112,Lost,1,United Kingdom,2011-05-08 12:34:00,2011-05-08 12:34:00,-1.581125723233529,0.4260358526564115,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17362,239,2,312.23,1,1,2,112,Lost,1,United Kingdom,2011-02-03 10:26:00,2011-04-14 14:43:00,-1.252794941672668,0.6449398310473112,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
12785,364,1,311.95,1,1,2,112,Lost,1,Portugal,2010-12-10 13:48:00,2010-12-10 13:48:00,-1.7802644095687172,0.7552986709348266,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16450,150,1,311.92,2,1,2,212,Hibernating,1,United Kingdom,2011-07-13 11:47:00,2011-07-13 11:47:00,-1.4431517365777748,0.1957408352010078,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14142,373,1,311.81,1,1,2,112,Lost,1,United Kingdom,2010-12-01 16:33:00,2010-12-01 16:33:00,-1.789781450166943,0.7705773973324385,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15326,334,1,311.71,1,1,2,112,Lost,1,United Kingdom,2011-01-10 11:38:00,2011-01-10 11:38:00,-1.7478654222987215,0.7006485906245523,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14951,79,1,311.69,2,1,2,212,Hibernating,1,United Kingdom,2011-09-21 15:15:00,2011-09-21 15:15:00,-1.200834920317315,-0.2072367616702106,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14327,163,1,311.65,2,1,2,212,Hibernating,1,United Kingdom,2011-06-29 13:58:00,2011-06-29 13:58:00,-1.4751089465514509,0.247781053430571,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
12852,295,1,311.55,1,1,2,112,Lost,1,United Kingdom,2011-02-18 08:47:00,2011-02-18 08:47:00,-1.7008277845897526,0.6219992674286533,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
13990,213,1,311.3,1,1,2,112,Lost,1,United Kingdom,2011-05-10 15:19:00,2011-05-10 15:19:00,-1.5772933741586768,0.4160695298426743,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17854,185,2,311.26,1,1,2,112,Lost,1,United Kingdom,2011-04-26 16:53:00,2011-06-07 16:21:00,-1.1568972384454772,0.4822248805643911,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16781,372,1,311.25,1,1,2,112,Lost,1,United Kingdom,2010-12-02 14:26:00,2010-12-02 14:26:00,-1.7896083026323566,0.7682275198396797,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
13897,50,1,311.16,3,1,2,312,Need Attention,1,United Kingdom,2011-10-20 14:30:00,2011-10-20 14:30:00,-1.0296633977767595,-0.4932531732918926,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15185,70,1,310.62,3,1,2,312,Need Attention,1,United Kingdom,2011-09-30 14:06:00,2011-09-30 14:06:00,-1.1568700018190547,-0.2841433696469602,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15308,274,1,310.47,1,1,2,112,Lost,1,United Kingdom,2011-03-10 13:08:00,2011-03-10 13:08:00,-1.6743584360544728,0.5740882990328047,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14311,243,1,310.26,1,1,2,112,Lost,1,United Kingdom,2011-04-11 10:14:00,2011-04-11 10:14:00,-1.628990171717052,0.4980221082737877,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17912,310,5,310.06,1,3,2,132,At Risk,1,United Kingdom,2010-12-10 11:11:00,2011-02-02 14:25:00,-0.7278857270377358,1.0718374143286908,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14924,246,1,310.05,1,1,2,112,Lost,1,United Kingdom,2011-04-08 09:25:00,2011-04-08 09:25:00,-1.6339782397111444,0.5055230721876738,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15661,317,2,309.8,1,1,2,112,Lost,1,United Kingdom,2011-01-05 12:32:00,2011-01-26 13:56:00,-1.3639867226054845,0.8205008197212715,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15699,18,1,309.65,4,1,2,412,Recent Customers,0,United Kingdom,2011-11-22 08:26:00,2011-11-22 08:26:00,-0.6547828485941446,-1.1209590367445454,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
16810,192,1,309.54,1,1,2,112,Lost,1,United Kingdom,2011-05-31 15:32:00,2011-05-31 15:32:00,-1.5405181071641396,0.3485346201436785,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14339,243,1,309.52,1,1,2,112,Lost,1,United Kingdom,2011-04-11 11:06:00,2011-04-11 11:06:00,-1.630118787237581,0.4971552057996166,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14847,149,1,309.4,2,1,2,212,Hibernating,1,United Kingdom,2011-07-14 10:52:00,2011-07-14 10:52:00,-1.444447451356406,0.1885837457894976,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17604,217,2,309.36,1,1,2,112,Lost,1,United Kingdom,2011-01-31 15:09:00,2011-05-06 13:43:00,-1.2204327007191549,0.580638348249733,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
12884,88,1,309.05,2,1,2,212,Hibernating,1,United Kingdom,2011-09-12 13:10:00,2011-09-12 13:10:00,-1.24557985348913,-0.142741006943696,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
13787,76,2,309.04,2,1,2,212,Hibernating,1,United Kingdom,2010-12-10 14:45:00,2011-09-25 12:06:00,-0.8233804717083693,-0.0794678756044183,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15010,36,1,308.94,3,1,2,312,Need Attention,0,United Kingdom,2011-11-04 12:42:00,2011-11-04 12:42:00,-0.9104614073142308,-0.699287473779869,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
16956,18,1,308.74,4,1,2,412,Recent Customers,0,United Kingdom,2011-11-22 08:56:00,2011-11-22 08:56:00,-0.6561738506024483,-1.1220274812773747,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
13699,155,1,308.58,2,1,2,212,Hibernating,1,United Kingdom,2011-07-07 16:51:00,2011-07-07 16:51:00,-1.4606839445708075,0.212483752716424,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
17510,25,1,308.48,4,1,2,412,Recent Customers,0,United Kingdom,2011-11-15 10:00:00,2011-11-15 10:00:00,-0.7763885914663776,-0.9234945441202368,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
13369,366,1,308.28,1,1,2,112,Lost,1,United Kingdom,2010-12-09 11:30:00,2010-12-09 11:30:00,-1.7879451726697606,0.7544665039567404,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
13466,184,1,307.9,1,1,2,112,Lost,1,United Kingdom,2011-06-08 16:39:00,2011-06-08 16:39:00,-1.5268571741902357,0.3197688429319596,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
15973,367,1,307.82,1,1,2,112,Lost,1,United Kingdom,2010-12-08 11:42:00,2010-12-08 11:42:00,-1.7896903722346054,0.7556494070960563,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
16123,52,1,307.78,3,1,2,312,Need Attention,1,United Kingdom,2011-10-19 09:18:00,2011-10-19 09:18:00,-1.0495194900817344,-0.4728330467948266,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
13529,79,2,307.76,2,1,2,212,Hibernating,1,United Kingdom,2011-05-19 11:50:00,2011-09-22 09:15:00,-0.8399425017116962,-0.0567448067557066,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
13395,185,1,307.72,1,1,2,112,Lost,1,United Kingdom,2011-06-07 15:04:00,2011-06-07 15:04:00,-1.5291928446722574,0.3229740069726146,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
13060,254,1,307.53,1,1,2,112,Lost,1,United Kingdom,2011-03-31 11:37:00,2011-03-31 11:37:00,-1.6500115656432586,0.522767259068488,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
14716,43,2,307.51,3,1,2,312,Need Attention,0,United Kingdom,2011-07-14 12:42:00,2011-10-27 17:29:00,-0.6119540361208402,-0.436030149869519,Recent Developing,Develop,Customers with recent purchasing activity but comparatively lower purchase frequency and monetary contribution.
14915,91,2,307.48,2,1,2,212,Hibernating,1,United Kingdom,2011-03-07 09:39:00,2011-09-09 13:34:00,-0.8937614691494513,0.0315248748332798,Low-Engagement / Reactivation,Reactivate,"Customers with relatively high recency and low frequency and monetary contribution, indicating lower recent engagement relative to the other segments."
