customerid,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,segment,cluster_id,country,first_purchase_date,last_purchase_date,PCA1,PCA2
18255,89,1,103.3,2,1,1,211,Hibernating,1,United Kingdom,2011-09-11 13:16:00,2011-09-11 13:16:00,-1.766422596304613,-0.5324446746704967
14542,186,1,103.25,1,1,1,111,Lost,1,United Kingdom,2011-06-07 08:19:00,2011-06-07 08:19:00,-2.0460046915540095,-0.06902266284339852
18011,373,1,102.79,1,1,1,111,Lost,1,United Kingdom,2010-12-01 17:35:00,2010-12-01 17:35:00,-2.312882356873304,0.3687776151955522
14836,10,3,102.45,5,2,1,521,Potential Loyalists,0,United Kingdom,2011-11-09 13:26:00,2011-11-29 16:45:00,-0.3401736744634783,-1.6027614267703385
17962,142,1,102.41,2,1,1,211,Hibernating,1,United Kingdom,2011-07-20 14:16:00,2011-07-20 14:16:00,-1.9473643937119913,-0.24203131438529274
14981,246,1,102.12,1,1,1,111,Lost,1,United Kingdom,2011-04-07 13:45:00,2011-04-07 13:45:00,-2.157474574058674,0.10341955756239855
13948,361,1,102.0,1,1,1,111,Lost,1,United Kingdom,2010-12-14 10:18:00,2010-12-14 10:18:00,-2.304047647644908,0.3453212071756771
15212,241,1,101.8,1,1,1,111,Lost,1,United Kingdom,2011-04-12 13:45:00,2011-04-12 13:45:00,-2.151136159839112,0.08932323260764513
16516,30,1,101.7,4,1,1,411,Recent Customers,1,United Kingdom,2011-11-09 14:59:00,2011-11-09 14:59:00,-1.3666106299876555,-1.213738111326737
18068,289,1,101.7,1,1,1,111,Lost,1,United Kingdom,2011-02-23 14:50:00,2011-02-23 14:50:00,-2.2207175649483437,0.2036751622954096
17643,373,1,101.55,1,1,1,111,Lost,1,United Kingdom,2010-12-01 14:38:00,2010-12-01 14:38:00,-2.3185813000822195,0.3644001918143343
16006,211,1,101.4,1,1,1,111,Lost,1,United Kingdom,2011-05-12 13:12:00,2011-05-12 13:12:00,-2.1024267317278262,0.0040009958542291755
18086,274,1,101.34,1,1,1,111,Lost,1,United Kingdom,2011-03-10 13:34:00,2011-03-10 13:34:00,-2.2020947214219673,0.16872802959358826
13101,234,1,101.19,1,1,1,111,Lost,1,United Kingdom,2011-04-19 14:37:00,2011-04-19 14:37:00,-2.142745623270914,0.06854824009479554
16344,158,1,101.1,2,1,1,211,Hibernating,1,United Kingdom,2011-07-04 15:50:00,2011-07-04 15:50:00,-1.99392392105867,-0.17943956552871126
16498,161,2,100.97,2,1,1,211,Hibernating,1,United Kingdom,2011-06-30 19:52:00,2011-07-01 15:07:00,-1.6347788451686502,-0.012955560396146022
14946,14,1,100.9,4,1,1,411,Recent Customers,0,United Kingdom,2011-11-25 13:33:00,2011-11-25 13:33:00,-1.0930121247853974,-1.6767837733972988
17427,72,1,100.8,3,1,1,311,Need Attention,1,United Kingdom,2011-09-29 11:29:00,2011-09-29 11:29:00,-1.697954837161613,-0.673995352935833
14371,295,1,100.5,1,1,1,111,Lost,1,United Kingdom,2011-02-17 16:35:00,2011-02-17 16:35:00,-2.2341132243008,0.2123766291468319
13703,318,1,99.5,1,1,1,111,Lost,1,United Kingdom,2011-01-25 13:10:00,2011-01-25 13:10:00,-2.2673934124043784,0.25620908414942883
17939,160,1,99.14,2,1,1,211,Hibernating,1,United Kingdom,2011-07-03 12:27:00,2011-07-03 12:27:00,-2.00788976120577,-0.17857482445334005
15256,149,1,98.45,2,1,1,211,Hibernating,1,United Kingdom,2011-07-14 11:47:00,2011-07-14 11:47:00,-1.9841345245899562,-0.2259560603306611
17538,26,1,98.42,4,1,1,411,Recent Customers,0,United Kingdom,2011-11-14 12:12:00,2011-11-14 12:12:00,-1.3292280047661587,-1.3131382095578832
17349,179,1,98.25,2,1,1,211,Hibernating,1,United Kingdom,2011-06-13 14:29:00,2011-06-13 14:29:00,-2.0547355109449614,-0.111109056502771
15422,323,2,97.7,1,1,1,111,Lost,1,United Kingdom,2011-01-20 14:17:00,2011-01-20 16:17:00,-1.9150141706478896,0.4145845462813788
12984,19,1,97.5,4,1,1,411,Recent Customers,0,United Kingdom,2011-11-21 12:37:00,2011-11-21 12:37:00,-1.2189967566872668,-1.5067711986085448
17325,280,1,96.8,1,1,1,111,Lost,1,United Kingdom,2011-03-04 13:09:00,2011-03-04 13:09:00,-2.2318548978161226,0.1658844863337672
15216,88,1,96.6,2,1,1,211,Hibernating,1,United Kingdom,2011-09-13 11:41:00,2011-09-13 11:41:00,-1.793635439652764,-0.563708763444
14642,59,1,96.12,3,1,1,311,Need Attention,1,United Kingdom,2011-10-12 11:08:00,2011-10-12 11:08:00,-1.6453544223254528,-0.8154600789264971
17024,45,3,95.85,3,2,1,321,Need Attention,1,United Kingdom,2011-07-05 09:31:00,2011-10-25 13:47:00,-0.9179745482544397,-0.7197702837533848
17895,44,1,95.45,3,1,1,311,Need Attention,1,United Kingdom,2011-10-26 17:00:00,2011-10-26 17:00:00,-1.5387428287669183,-1.000353305776615
18249,17,1,95.34,4,1,1,411,Recent Customers,0,United Kingdom,2011-11-22 15:07:00,2011-11-22 15:07:00,-1.1892626761946923,-1.5816384934979901
12548,166,1,95.2,2,1,1,211,Hibernating,1,Spain,2011-06-26 15:35:00,2011-06-26 15:35:00,-2.0408993896909005,-0.16999856628556365
16387,323,1,94.36,1,1,1,111,Lost,1,United Kingdom,2011-01-21 11:34:00,2011-01-21 11:34:00,-2.298226870182122,0.24694812860763624
13651,35,2,94.2,3,1,1,311,Need Attention,1,United Kingdom,2011-10-31 12:11:00,2011-11-04 14:59:00,-1.0927981590321239,-0.9914645689260688
16339,284,1,94.05,1,1,1,111,Lost,1,United Kingdom,2011-02-28 13:41:00,2011-02-28 13:41:00,-2.2507778843780786,0.1644572041668379
15397,290,1,94.0,1,1,1,111,Lost,1,United Kingdom,2011-02-23 09:25:00,2011-02-23 09:25:00,-2.2589859538731196,0.17747304353462628
18033,65,1,93.82,3,1,1,311,Need Attention,1,United Kingdom,2011-10-05 17:28:00,2011-10-05 17:28:00,-1.6931267926342009,-0.7637684088018859
15428,15,1,93.78,4,1,1,411,Recent Customers,0,United Kingdom,2011-11-24 16:54:00,2011-11-24 16:54:00,-1.152010468865362,-1.6622510894671632
18227,218,1,93.75,1,1,1,111,Lost,1,United Kingdom,2011-05-06 12:23:00,2011-05-06 12:23:00,-2.151651856793113,-0.003683903369904974
13283,60,2,93.66,3,1,1,311,Need Attention,1,United Kingdom,2011-06-07 12:39:00,2011-10-11 09:50:00,-1.2969438821208292,-0.6592271009794897
17991,225,2,93.35,1,1,1,111,Lost,1,United Kingdom,2011-04-27 16:39:00,2011-04-28 15:58:00,-1.7987871701212381,0.16981941372475975
12821,214,1,92.72,1,1,1,111,Lost,1,United Kingdom,2011-05-09 15:51:00,2011-05-09 15:51:00,-2.149792849030225,-0.01935052534738412
14054,65,1,92.46,3,1,1,311,Need Attention,1,United Kingdom,2011-10-05 15:49:00,2011-10-05 15:49:00,-1.6999768327398928,-0.7690300028591889
12789,65,1,91.85,3,1,1,311,Need Attention,1,Netherlands,2011-10-05 13:34:00,2011-10-05 13:34:00,-1.703081721628227,-0.7714149034833283
13160,22,1,91.8,4,1,1,411,Recent Customers,0,United Kingdom,2011-11-17 13:07:00,2011-11-17 13:07:00,-1.3006499089644639,-1.4398812723613392
13551,319,1,91.8,1,1,1,111,Lost,1,United Kingdom,2011-01-24 14:46:00,2011-01-24 14:46:00,-2.30638448061747,0.2291621146558469
12659,30,1,91.68,4,1,1,411,Recent Customers,1,France,2011-11-10 11:53:00,2011-11-10 11:53:00,-1.415287163397505,-1.251127112700109
15488,93,1,91.32,2,1,1,211,Hibernating,1,United Kingdom,2011-09-08 10:11:00,2011-09-08 10:11:00,-1.8408858071174306,-0.5493146720255101
13947,65,1,90.6,3,1,1,311,Need Attention,1,United Kingdom,2011-10-05 14:42:00,2011-10-05 14:42:00,-1.7095084337150106,-0.7763513344533777
14353,215,1,90.6,1,1,1,111,Lost,1,United Kingdom,2011-05-08 16:06:00,2011-05-08 16:06:00,-2.1624143060805547,-0.02474194116132169
18084,16,1,90.48,4,1,1,411,Recent Customers,0,United Kingdom,2011-11-23 13:57:00,2011-11-23 13:57:00,-1.191972100481087,-1.6367256551871894
16506,20,2,90.3,4,1,1,411,Recent Customers,0,United Kingdom,2011-10-30 15:50:00,2011-11-20 12:17:00,-0.906736098212993,-1.3483881530196047
15552,217,1,90.12,1,1,1,111,Lost,1,United Kingdom,2011-05-06 14:47:00,2011-05-06 14:47:00,-2.1684262407263133,-0.020812684821902534
16597,4,1,90.04,5,1,1,511,Recent Customers,0,United Kingdom,2011-12-05 15:44:00,2011-12-05 15:44:00,-0.7267784227445986,-2.414276796350634
14117,144,1,90.0,2,1,1,211,Hibernating,1,United Kingdom,2011-07-19 09:49:00,2011-07-19 09:49:00,-2.013287078902588,-0.27978717324436725
14219,4,1,89.94,5,1,1,511,Recent Customers,0,United Kingdom,2011-12-05 16:23:00,2011-12-05 16:23:00,-0.727299530126213,-2.4146770648833744
14974,37,1,89.94,3,1,1,311,Need Attention,1,United Kingdom,2011-11-02 13:01:00,2011-11-02 13:01:00,-1.5020481099944962,-1.1289611013714334
14760,297,1,89.2,1,1,1,111,Lost,1,United Kingdom,2011-02-15 16:27:00,2011-02-15 16:27:00,-2.2926498937028157,0.17365876908240813
12686,372,1,89.14,1,1,1,111,Lost,1,France,2010-12-03 09:51:00,2010-12-03 09:51:00,-2.3787181975810627,0.3157254797735432
14436,99,1,89.06,2,1,1,211,Hibernating,1,United Kingdom,2011-09-02 10:13:00,2011-09-02 10:13:00,-1.8762738852953753,-0.5191163228554847
12353,204,1,89.0,1,1,1,111,Lost,1,Bahrain,2011-05-19 17:47:00,2011-05-19 17:47:00,-2.1508032510011246,-0.06429463691974599
15083,257,1,88.2,1,1,1,111,Lost,1,United Kingdom,2011-03-28 12:18:00,2011-03-28 12:18:00,-2.2428771010571897,0.07822682527803147
15180,367,1,87.5,1,1,1,111,Lost,1,United Kingdom,2010-12-07 14:57:00,2010-12-07 14:57:00,-2.3822691414261383,0.30048288509697124
13296,137,1,87.4,2,1,1,211,Hibernating,1,United Kingdom,2011-07-25 13:46:00,2011-07-25 13:46:00,-2.0081303975935794,-0.3217117429789123
15541,114,1,85.13,2,1,1,211,Hibernating,1,United Kingdom,2011-08-17 14:58:00,2011-08-17 14:58:00,-1.950818698328252,-0.44676640003188994
13841,253,1,85.0,1,1,1,111,Lost,1,United Kingdom,2011-04-01 12:10:00,2011-04-01 12:10:00,-2.254230938309988,0.05501562900829344
15729,213,1,85.0,1,1,1,111,Lost,1,United Kingdom,2011-05-11 12:36:00,2011-05-11 12:36:00,-2.188772428282239,-0.0536145169220053
13666,60,3,84.65,3,2,1,321,Need Attention,1,United Kingdom,2011-02-25 13:05:00,2011-10-10 15:39:00,-1.0840577387567225,-0.5856115767863618
12401,303,1,84.3,1,1,1,111,Lost,1,Belgium,2011-02-09 13:50:00,2011-02-09 13:50:00,-2.3267486697139397,0.16595316208193298
17309,95,1,82.75,2,1,1,211,Hibernating,1,United Kingdom,2011-09-05 15:20:00,2011-09-05 15:20:00,-1.895122598236592,-0.5714506303803804
13006,56,1,81.57,3,1,1,311,Need Attention,1,United Kingdom,2011-10-14 13:49:00,2011-10-14 13:49:00,-1.7027163644573298,-0.9070874282544542
17620,60,1,81.44,3,1,1,311,Need Attention,1,United Kingdom,2011-10-11 12:08:00,2011-10-11 12:08:00,-1.7293715698932433,-0.864666113331339
18281,181,1,80.82,1,1,1,111,Lost,1,United Kingdom,2011-06-12 10:53:00,2011-06-12 10:53:00,-2.150525545997594,-0.1744393788471269
16789,8,1,80.8,5,1,1,511,Recent Customers,0,United Kingdom,2011-12-01 15:12:00,2011-12-01 15:12:00,-1.0020567014761717,-2.0806355072249514
13967,146,1,80.7,2,1,1,211,Hibernating,1,United Kingdom,2011-07-17 12:02:00,2011-07-17 12:02:00,-2.0696365893882325,-0.3103662126545689
17752,359,1,80.64,1,1,1,111,Lost,1,United Kingdom,2010-12-15 16:19:00,2010-12-15 16:19:00,-2.4121296374102417,0.2571644937060657
13747,374,1,79.6,1,1,1,111,Lost,1,United Kingdom,2010-12-01 10:37:00,2010-12-01 10:37:00,-2.4338025584740492,0.27837367124874685
15753,305,1,79.2,1,1,1,111,Lost,1,United Kingdom,2011-02-08 12:41:00,2011-02-08 12:41:00,-2.3584857193550337,0.14765659624147007
16078,284,1,79.2,1,1,1,111,Lost,1,United Kingdom,2011-03-01 09:47:00,2011-03-01 09:47:00,-2.3313272192639114,0.10258633987761506
17942,8,1,77.5,5,1,1,511,Recent Customers,0,United Kingdom,2011-12-02 10:45:00,2011-12-02 10:45:00,-1.021581772493756,-2.095632937320167
14785,10,2,77.4,5,1,1,511,Recent Customers,0,United Kingdom,2011-11-24 13:40:00,2011-11-29 13:21:00,-0.7319524401892238,-1.8137864177972747
13132,262,1,77.3,1,1,1,111,Lost,1,United Kingdom,2011-03-23 12:44:00,2011-03-23 12:44:00,-2.3120076650310386,0.04292687606926869
13992,30,1,76.8,4,1,1,411,Recent Customers,1,United Kingdom,2011-11-09 15:23:00,2011-11-09 15:23:00,-1.498269729153351,-1.3148669694168462
14373,358,1,76.55,1,1,1,111,Lost,1,United Kingdom,2010-12-16 15:40:00,2010-12-16 15:40:00,-2.435436967027618,0.23668230285188005
13106,133,1,76.5,2,1,1,211,Hibernating,1,United Kingdom,2011-07-29 15:12:00,2011-07-29 15:12:00,-2.0592903945772387,-0.38828537341073155
17536,177,1,76.5,2,1,1,211,Hibernating,1,United Kingdom,2011-06-15 13:23:00,2011-06-15 13:23:00,-2.1677563401179523,-0.20828323942447535
14090,325,1,76.32,1,1,1,111,Lost,1,United Kingdom,2011-01-19 10:51:00,2011-01-19 10:51:00,-2.4000111604563545,0.17447325771100813
15668,218,1,76.32,1,1,1,111,Lost,1,United Kingdom,2011-05-06 10:39:00,2011-05-06 10:39:00,-2.248042556097583,-0.07772270063449987
16148,296,1,76.32,1,1,1,111,Lost,1,United Kingdom,2011-02-16 14:01:00,2011-02-16 14:01:00,-2.364422223865593,0.11541246678069655
18113,369,1,76.32,1,1,1,111,Lost,1,United Kingdom,2010-12-06 12:31:00,2010-12-06 12:31:00,-2.448374256072606,0.25473310676970634
17995,282,1,76.1,1,1,1,111,Lost,1,United Kingdom,2011-03-03 12:30:00,2011-03-03 12:30:00,-2.3473284045900393,0.08376496528546763
17628,81,1,75.75,2,1,1,211,Hibernating,1,United Kingdom,2011-09-19 15:21:00,2011-09-19 15:21:00,-1.8762942737001531,-0.7031660408077197
16610,219,1,75.66,1,1,1,111,Lost,1,United Kingdom,2011-05-04 13:13:00,2011-05-04 13:13:00,-2.253847612197771,-0.07795678077485914
13403,18,1,75.0,4,1,1,411,Recent Customers,0,United Kingdom,2011-11-22 08:28:00,2011-11-22 08:28:00,-1.3223623612227302,-1.6337344865561536
16468,74,1,74.9,2,1,1,211,Hibernating,1,United Kingdom,2011-09-26 14:13:00,2011-09-26 14:13:00,-1.8474886880188253,-0.7637888937474481
13095,71,1,74.4,3,1,1,311,Need Attention,1,United Kingdom,2011-09-30 12:03:00,2011-09-30 12:03:00,-1.8350286558429516,-0.7920745964893123
18050,359,1,74.4,1,1,1,111,Lost,1,United Kingdom,2010-12-15 14:25:00,2010-12-15 14:25:00,-2.4498307240394963,0.228205858383987
17960,171,1,73.78,2,1,1,211,Hibernating,1,United Kingdom,2011-06-21 14:15:00,2011-06-21 14:15:00,-2.1715983595210577,-0.24303241081203922
12506,233,1,73.5,1,1,1,111,Lost,1,France,2011-04-21 08:54:00,2011-04-21 08:54:00,-2.2909662413447736,-0.04925631252500754
18032,334,1,73.5,1,1,1,111,Lost,1,United Kingdom,2011-01-09 15:32:00,2011-01-09 15:32:00,-2.4280307218247335,0.17820585412203035
16171,59,1,73.2,3,1,1,311,Need Attention,1,United Kingdom,2011-10-11 14:51:00,2011-10-11 14:51:00,-1.7729891221022132,-0.9134977498728349
17906,247,1,72.9,1,1,1,111,Lost,1,United Kingdom,2011-04-06 17:25:00,2011-04-06 17:25:00,-2.3169974031384073,-0.015364864199037388
13686,183,1,72.0,1,1,1,111,Lost,1,United Kingdom,2011-06-10 09:10:00,2011-06-10 09:10:00,-2.208783689125368,-0.20905301863683015
13938,35,1,71.66,3,1,1,311,Need Attention,1,United Kingdom,2011-11-04 14:37:00,2011-11-04 14:37:00,-1.5877992770756921,-1.2449669478830552
13185,268,1,71.4,1,1,1,111,Lost,1,United Kingdom,2011-03-17 11:56:00,2011-03-17 11:56:00,-2.357770491284125,0.028694548435940003
17747,113,1,71.4,2,1,1,211,Hibernating,1,United Kingdom,2011-08-19 08:13:00,2011-08-19 08:13:00,-2.029820266176349,-0.515547610394591
17022,31,1,71.0,4,1,1,411,Recent Customers,1,United Kingdom,2011-11-08 17:09:00,2011-11-08 17:09:00,-1.5471330184361025,-1.32295717204006
18037,154,6,70.02,2,3,1,231,At Risk,1,United Kingdom,2010-12-12 16:20:00,2011-07-08 13:39:00,-1.0227289683481506,0.1514119565614554
15863,26,2,68.84,4,1,1,411,Recent Customers,0,United Kingdom,2011-05-31 11:36:00,2011-11-14 12:49:00,-1.129784786179843,-1.2866572295093526
14393,218,1,67.95,1,1,1,111,Lost,1,United Kingdom,2011-05-05 18:16:00,2011-05-05 18:16:00,-2.3023670563810366,-0.11944996988360404
17382,65,1,65.4,3,1,1,311,Need Attention,1,United Kingdom,2011-10-05 13:05:00,2011-10-05 13:05:00,-1.8620605003088295,-0.8935283194979399
13684,286,1,65.13,1,1,1,111,Lost,1,United Kingdom,2011-02-27 10:13:00,2011-02-27 10:13:00,-2.425463632556292,0.03676409732907248
13130,94,1,64.0,2,1,1,211,Hibernating,1,United Kingdom,2011-09-06 15:30:00,2011-09-06 15:30:00,-2.011296787792373,-0.6703959430076702
13302,155,1,63.75,2,1,1,211,Hibernating,1,United Kingdom,2011-07-07 17:56:00,2011-07-07 17:56:00,-2.202587010718184,-0.35738046759554365
17263,208,1,63.44,1,1,1,111,Lost,1,United Kingdom,2011-05-15 14:32:00,2011-05-15 14:32:00,-2.316588656050029,-0.17371587958295034
12665,325,1,63.0,1,1,1,111,Lost,1,Germany,2011-01-19 08:34:00,2011-01-19 08:34:00,-2.489659548537655,0.1056133067183989
14437,366,1,63.0,1,1,1,111,Lost,1,United Kingdom,2010-12-09 09:27:00,2010-12-09 09:27:00,-2.534912738216372,0.18071218380140314
14840,268,1,62.85,1,1,1,111,Lost,1,United Kingdom,2011-03-17 12:00:00,2011-03-17 12:00:00,-2.417357486131959,-0.017074903004699937
13218,127,1,62.64,2,1,1,211,Hibernating,1,United Kingdom,2011-08-04 16:59:00,2011-08-04 16:59:00,-2.135216831336548,-0.4890869438143635
15516,45,3,62.43,3,2,1,321,Need Attention,1,United Kingdom,2011-10-24 11:33:00,2011-10-26 10:51:00,-1.1186497241502014,-0.8739111787919401
13194,136,1,60.7,2,1,1,211,Hibernating,1,United Kingdom,2011-07-27 09:01:00,2011-07-27 09:01:00,-2.1758528854997143,-0.4572857165302994
17174,218,1,59.9,1,1,1,111,Lost,1,United Kingdom,2011-05-06 11:47:00,2011-05-06 11:47:00,-2.361232724356521,-0.16466536191344255
13391,204,1,59.8,1,1,1,111,Lost,1,United Kingdom,2011-05-20 10:50:00,2011-05-20 10:50:00,-2.3367764880210076,-0.20714280475866412
13682,187,1,59.5,1,1,1,111,Lost,1,United Kingdom,2011-06-05 14:06:00,2011-06-05 14:06:00,-2.306053053089093,-0.26382288606657767
14957,253,1,58.49,1,1,1,111,Lost,1,United Kingdom,2011-03-31 17:59:00,2011-03-31 17:59:00,-2.428975784642071,-0.07920788367467703
13080,179,1,58.08,2,1,1,211,Hibernating,1,United Kingdom,2011-06-13 14:59:00,2011-06-13 14:59:00,-2.300703451934011,-0.30003984181593046
17775,255,1,56.4,1,1,1,111,Lost,1,United Kingdom,2011-03-30 10:50:00,2011-03-30 10:50:00,-2.4489295279741725,-0.08726118835570512
15899,369,1,56.25,1,1,1,111,Lost,1,United Kingdom,2010-12-06 10:36:00,2010-12-06 10:36:00,-2.5908698610277336,0.14528060479082233
13366,50,1,56.16,3,1,1,311,Need Attention,1,United Kingdom,2011-10-20 13:37:00,2011-10-20 13:37:00,-1.8346190462624783,-1.111548802385446
16349,291,1,53.5,1,1,1,111,Lost,1,United Kingdom,2011-02-22 12:40:00,2011-02-22 12:40:00,-2.523773365780307,-0.022731875639718013
15504,81,1,52.83,2,1,1,211,Hibernating,1,United Kingdom,2011-09-19 13:45:00,2011-09-19 13:45:00,-2.044487897047226,-0.8323574842773508
13832,19,1,52.2,4,1,1,411,Recent Customers,0,United Kingdom,2011-11-20 15:36:00,2011-11-20 15:36:00,-1.5110757045914065,-1.7311203750869024
14865,7,2,52.2,5,1,1,511,Recent Customers,0,United Kingdom,2010-12-02 18:23:00,2011-12-02 16:25:00,-0.7941649329554049,-2.1568915414320733
14682,188,2,52.0,1,1,1,111,Lost,1,United Kingdom,2011-05-22 12:51:00,2011-06-05 12:12:00,-2.0039452068162866,-0.15356437701953154
15313,110,1,52.0,2,1,1,211,Hibernating,1,United Kingdom,2011-08-21 16:02:00,2011-08-21 16:02:00,-2.1675289889696536,-0.6460541302887949
17844,107,1,51.56,2,1,1,211,Hibernating,1,Canada,2011-08-25 11:27:00,2011-08-25 11:27:00,-2.1610154520369695,-0.6664595268650003
14351,165,1,51.0,2,1,1,211,Hibernating,1,United Kingdom,2011-06-28 11:56:00,2011-06-28 11:56:00,-2.3302987909668396,-0.39785925633502683
13011,372,1,50.55,1,1,1,111,Lost,1,United Kingdom,2010-12-02 17:22:00,2010-12-02 17:22:00,-2.6436819221010435,0.11220381613003494
18184,15,1,49.8,4,1,1,411,Recent Customers,0,United Kingdom,2011-11-24 15:28:00,2011-11-24 15:28:00,-1.4477233023572462,-1.8893914949775243
14821,367,1,48.8,1,1,1,111,Lost,1,United Kingdom,2010-12-08 08:43:00,2010-12-08 08:43:00,-2.6549026930292965,0.09106993965383474
15603,79,1,48.48,2,1,1,211,Hibernating,1,United Kingdom,2011-09-22 10:04:00,2011-09-22 10:04:00,-2.075008846622511,-0.8786997406788519
16257,177,1,46.95,2,1,1,211,Hibernating,1,United Kingdom,2011-06-16 10:11:00,2011-06-16 10:11:00,-2.395407496881106,-0.38314469353010067
14080,33,1,45.6,4,1,1,411,Recent Customers,1,United Kingdom,2011-11-07 11:09:00,2011-11-07 11:09:00,-1.7765802650898077,-1.442977803278708
15423,38,1,43.5,3,1,1,311,Need Attention,1,United Kingdom,2011-11-01 14:01:00,2011-11-01 14:01:00,-1.8508547733468286,-1.3727950409710887
14300,19,1,43.2,4,1,1,411,Recent Customers,0,United Kingdom,2011-11-21 08:57:00,2011-11-21 08:57:00,-1.5989526647090282,-1.7986196720245249
15992,4,1,41.99,5,1,1,511,Recent Customers,0,United Kingdom,2011-12-06 11:00:00,2011-12-06 11:00:00,-1.0825522459051946,-2.6875507341382785
15178,260,1,40.5,1,1,1,111,Lost,1,United Kingdom,2011-03-24 15:12:00,2011-03-24 15:12:00,-2.6101112720495534,-0.19312897419318512
14589,372,1,39.75,1,1,1,111,Lost,1,United Kingdom,2010-12-03 11:42:00,2010-12-03 11:42:00,-2.75515417315946,0.026580706677612434
12977,156,1,39.24,2,1,1,211,Hibernating,1,United Kingdom,2011-07-06 16:40:00,2011-07-06 16:40:00,-2.430570506675044,-0.5265715973110164
16659,189,1,39.12,1,1,1,111,Lost,1,United Kingdom,2011-06-03 15:03:00,2011-06-03 15:03:00,-2.50486351888171,-0.4067181259919936
18019,52,1,38.45,3,1,1,311,Need Attention,1,United Kingdom,2011-10-19 12:10:00,2011-10-19 12:10:00,-2.025139598012815,-1.222217996790951
12855,373,1,38.1,1,1,1,111,Lost,1,United Kingdom,2010-12-02 09:37:00,2010-12-02 09:37:00,-2.7757753745484055,0.01322420041444202
16162,252,1,37.4,1,1,1,111,Lost,1,United Kingdom,2011-04-01 15:03:00,2011-04-01 15:03:00,-2.635030848941692,-0.24113933411853922
17816,37,4,36.56,3,3,1,331,Loyal Customers,1,United Kingdom,2010-12-09 14:10:00,2011-11-03 11:34:00,-1.0922093436484468,-1.1005131973399869
15940,311,1,35.8,1,1,1,111,Lost,1,United Kingdom,2011-02-01 16:18:00,2011-02-01 16:18:00,-2.735282741109899,-0.12375808193807561
14576,372,1,35.4,1,1,1,111,Lost,1,United Kingdom,2010-12-02 17:51:00,2010-12-02 17:51:00,-2.808680202567362,-0.014533247970567889
16856,15,1,35.4,4,1,1,411,Recent Customers,0,United Kingdom,2011-11-25 08:59:00,2011-11-25 08:59:00,-1.6057724272897103,-2.010790833328197
17831,33,1,35.4,4,1,1,411,Recent Customers,1,United Kingdom,2011-11-06 15:09:00,2011-11-06 15:09:00,-1.893711750371992,-1.5329478351872365
